Filename,Description,Category,SubCategory,Library,Duration,Manufacturer,BitDepth,SampleRate,Channels,Designer,Keywords,URL,Source,Notes
Fantasy_Game_Crafting_Select_Gem.wav,"crafting, profession, spell, enchantment, building, construction, skill, skinning, tailor, mining, mmo, rpg, fantasy",Crafting,Fantasy,Fantasy Game,00:00.603,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Crafting Select Gem,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Crafting_Select_Ore.wav,"crafting, profession, spell, enchantment, building, construction, skill, skinning, tailor, mining, mmo, rpg, fantasy",Crafting,Fantasy,Fantasy Game,00:00.485,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Crafting Select Ore,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Crafting_Select_Stone.wav,"crafting, profession, spell, enchantment, building, construction, skill, skinning, tailor, mining, mmo, rpg, fantasy",Crafting,Fantasy,Fantasy Game,00:00.329,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Crafting Select Stone,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Crafting_Select_Wood.wav,"crafting, profession, spell, enchantment, building, construction, skill, skinning, tailor, mining, mmo, rpg, fantasy",Crafting,Fantasy,Fantasy Game,00:00.398,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Crafting Select Wood,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Crafting_Skinning_A.wav,"crafting, profession, spell, enchantment, building, construction, skill, skinning, tailor, mining, mmo, rpg, fantasy",Crafting,Fantasy,Fantasy Game,00:00.441,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Crafting Skinning,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Crafting_Skinning_B.wav,"crafting, profession, spell, enchantment, building, construction, skill, skinning, tailor, mining, mmo, rpg, fantasy",Crafting,Fantasy,Fantasy Game,00:00.406,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Crafting Skinning,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Crafting_Skinning_C.wav,"crafting, profession, spell, enchantment, building, construction, skill, skinning, tailor, mining, mmo, rpg, fantasy",Crafting,Fantasy,Fantasy Game,00:00.441,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Crafting Skinning,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Crafting_Smelting_A.wav,"crafting, profession, spell, enchantment, building, construction, skill, skinning, tailor, mining, mmo, rpg, fantasy",Crafting,Fantasy,Fantasy Game,00:02.271,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Crafting Smelting,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Crafting_Smelting_B.wav,"crafting, profession, spell, enchantment, building, construction, skill, skinning, tailor, mining, mmo, rpg, fantasy",Crafting,Fantasy,Fantasy Game,00:02.417,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Crafting Smelting,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Collect_Herbs.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:01.178,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Collect Herbs,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Axe_A.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:00.654,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Axe,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Axe_B.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:02.342,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Axe,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Bolts_A.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:01.844,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Bolts,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Bolts_B.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:02.263,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Bolts,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Bow_A.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:01.031,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Bow,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Bow_B.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:00.980,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Bow,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_C.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:01.973,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Cloth_A.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:02.750,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Cloth,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Cloth_B.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:03.030,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Cloth,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Cloth_C.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:02.500,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Cloth,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Crossbow_A.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:00.954,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Crossbow,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Crossbow_B.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:01.061,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Crossbow,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Crystal_Bow_A.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:01.568,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Crystal Bow,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Crystal_Bow_B.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:01.973,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Crystal Bow,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Leather_Armor_A.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:03.783,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Leather Armor,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Leather_Armor_B.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:03.783,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Leather Armor,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Leather_Armor_C.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:03.783,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Leather Armor,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Magic_Armor.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:02.386,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Magic Armor,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Maul_A.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:00.642,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Maul,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Maul_B.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:00.642,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Maul,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Metal_Armor_A.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:01.093,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Metal Armor,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Metal_Armor_B.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:01.093,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Metal Armor,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Metal_Armor_C.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:00.658,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Metal Armor,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Metal_Shield_A.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:01.184,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Metal Shield,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Metal_Shield_B.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:00.968,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Metal Shield,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Sword_A.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:01.009,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Sword,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Sword_B.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:01.009,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Sword,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Wood_Armor_A.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:03.236,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Wood Armor,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Wood_Armor_B.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:03.314,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Wood Armor,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Wood_Armor_C.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:03.236,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Wood Armor,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Wooden_Shield_A.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:01.009,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Wooden Shield,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Item_Crafting_Wooden_Shield_B.wav,"item, collect, pick up, touch, coin, grab, point, star, orb, treasure, gold, inventory, menu, slot, ui, user, interface, fantasy, medieval",Items,Fantasy,Fantasy Game,00:00.840,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Item Crafting Wooden Shield,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Magic_Action_Rune_A.wav,"magic, spell, cast, conjure, whoosh, sparkle, glitter, designed, fantasy, mmo, witch, wizard, instant, elemental, organic, water, fire, flame, poision",Magic,Fantasy,Fantasy Game,00:02.615,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Rune,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Magic_Action_Rune_B.wav,"magic, spell, cast, conjure, whoosh, sparkle, glitter, designed, fantasy, mmo, witch, wizard, instant, elemental, organic, water, fire, flame, poision",Magic,Fantasy,Fantasy Game,00:03.217,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Action Rune,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Magic_Airy_Sting.wav,"magic, spell, cast, conjure, whoosh, sparkle, glitter, designed, fantasy, mmo, witch, wizard, instant, elemental, organic, water, fire, flame, poision",Magic,Fantasy,Fantasy Game,00:05.500,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Magic Airy Sting,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Magic_Airy_Sting_2.wav,"magic, spell, cast, conjure, whoosh, sparkle, glitter, designed, fantasy, mmo, witch, wizard, instant, elemental, organic, water, fire, flame, poision",Magic,Fantasy,Fantasy Game,00:04.500,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Magic Airy Sting 2,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Magic_Airy_Sting_3.wav,"magic, spell, cast, conjure, whoosh, sparkle, glitter, designed, fantasy, mmo, witch, wizard, instant, elemental, organic, water, fire, flame, poision",Magic,Fantasy,Fantasy Game,00:04.000,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Magic Airy Sting 3,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Magic_Ancient_Metallic_Sting.wav,"magic, spell, cast, conjure, whoosh, sparkle, glitter, designed, fantasy, mmo, witch, wizard, instant, elemental, organic, water, fire, flame, poision",Magic,Fantasy,Fantasy Game,00:01.887,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Magic Ancient Metallic Sting,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Magic_Arcane_Long_Cast_Spell_A.wav,"magic, spell, cast, conjure, whoosh, sparkle, glitter, designed, fantasy, mmo, witch, wizard, instant, elemental, organic, water, fire, flame, poision",Magic,Fantasy,Fantasy Game,00:04.526,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Magic Arcane Long Cast Spell,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Magic_Arcane_Long_Cast_Spell_B.wav,"magic, spell, cast, conjure, whoosh, sparkle, glitter, designed, fantasy, mmo, witch, wizard, instant, elemental, organic, water, fire, flame, poision",Magic,Fantasy,Fantasy Game,00:04.526,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Magic Arcane Long Cast Spell,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Magic_Arcane_Missile_1.wav,"magic, spell, cast, conjure, whoosh, sparkle, glitter, designed, fantasy, mmo, witch, wizard, instant, elemental, organic, water, fire, flame, poision",Magic,Fantasy,Fantasy Game,00:02.250,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Arcane Missile 1,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Magic_Arcane_Missile_1_Dry.wav,"magic, spell, cast, conjure, whoosh, sparkle, glitter, designed, fantasy, mmo, witch, wizard, instant, elemental, organic, water, fire, flame, poision",Magic,Fantasy,Fantasy Game,00:00.750,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Arcane Missile 1 Dry,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Magic_Arcane_Missile_2.wav,"magic, spell, cast, conjure, whoosh, sparkle, glitter, designed, fantasy, mmo, witch, wizard, instant, elemental, organic, water, fire, flame, poision",Magic,Fantasy,Fantasy Game,00:02.250,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Arcane Missile 2,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Magic_Arcane_Missile_2_Dry.wav,"magic, spell, cast, conjure, whoosh, sparkle, glitter, designed, fantasy, mmo, witch, wizard, instant, elemental, organic, water, fire, flame, poision",Magic,Fantasy,Fantasy Game,00:01.500,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Arcane Missile 2 Dry,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Magic_Arcane_Missile_3.wav,"magic, spell, cast, conjure, whoosh, sparkle, glitter, designed, fantasy, mmo, witch, wizard, instant, elemental, organic, water, fire, flame, poision",Magic,Fantasy,Fantasy Game,00:02.750,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Arcane Missile 3,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
Fantasy_Game_Magic_Arcane_Missile_3_Dry.wav,"magic, spell, cast, conjure, whoosh, sparkle, glitter, designed, fantasy, mmo, witch, wizard, instant, elemental, organic, water, fire, flame, poision",Magic,Fantasy,Fantasy Game,00:01.500,Epic Stock Media,24,96000,2,"Brian Fairbanks, Epic Stock Media",Fantasy Game Arcane Missile 3 Dry,https://epicstockmedia.com,"Brain Fairbanks, Gregory Mcmanus, Epic Stock Media",All files are Copyright Epic Stock Media - All Rights Reserved © 2021 Epic Stock Media
